video,board,board_source,plan,board_changed,plan_changed,video_changed,best_seconds,best_mad,whole_seconds,highlight_seconds,whole_render_mad,highlight_render_mad,findings
videos/hallucination.mp4,illustrations/hallucination-why.jpg,index,,2026-08-21 22:36,none,2026-08-16 11:56,70.5,23.48824074074074,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/how-ai-answers.mp4,illustrations/how-ai-answers-last-token.jpg,index,,2026-08-21 22:36,none,2026-08-10 14:04,10.0,16.27372685185185,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/layers.mp4,illustrations/layers-inside.jpg,index,,2026-08-21 18:59,none,2026-08-14 10:48,96.98124997873985,20.781041666666667,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/layers.mp4,illustrations/layers-three-reads.jpg,index,,2026-08-21 22:36,none,2026-08-14 10:48,97.9810566795516,15.602476851851852,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/layers.mp4,illustrations/layers-why-dozens.jpg,index,,2026-08-21 22:36,none,2026-08-14 10:48,9.998067008117511,17.05122685185185,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/learn-with-ai.mp4,illustrations/learn-with-ai-study-tools.jpg,index+plan,scripts/video/paths/learn-with-ai-study-tools-highlights.json,2026-08-21 22:36,2026-08-18 23:22,2026-08-20 17:47,6.5,15.562175925925926,17.4,21.966666666666665,17.73425347222222,17.274716435185184,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/mind-trap.mp4,illustrations/mind-trap-eliza-effect.jpg,index,,2026-08-21 21:38,none,2026-08-16 11:56,102.0,16.255023148148148,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/opener-avoid.mp4,illustrations/opener-avoid-section-map.jpg,index+plan,scripts/video/paths/opener-avoid-section-map-highlights.json,2026-08-21 22:36,2026-08-18 23:22,2026-08-20 17:47,126.5,15.284074074074073,126.06666666666666,133.46666666666667,16.352280092592594,16.402708333333333,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/opener-understand.mp4,illustrations/opener-understand-section-map.jpg,index+plan,scripts/video/paths/opener-understand-section-map-highlights.json,2026-08-21 22:36,2026-08-18 23:22,2026-08-20 17:47,71.0,18.284328703703704,71.83333333333333,82.26666666666667,19.894623842592594,19.757251157407406,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/opener-work.mp4,illustrations/opener-work-section-map.jpg,index+plan,scripts/video/paths/opener-work-section-map-highlights.json,2026-08-21 22:36,2026-08-17 23:30,2026-08-20 17:47,93.5,14.316759259259259,95.83333333333333,101.83333333333333,15.315480324074073,15.456840277777777,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/questions-matter.mp4,illustrations/questions-matter-answers-cheap.jpg,index+plan,scripts/video/paths/questions-matter-answers-cheap-highlights.json,2026-08-21 22:36,2026-08-20 17:47,2026-08-20 17:47,44.0,17.868518518518517,24.666666666666668,24.666666666666668,18.52891203703704,18.52891203703704,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/questions-matter.mp4,illustrations/questions-matter-value-shift.jpg,index+plan,scripts/video/paths/questions-matter-value-shift-highlights.json,2026-08-21 22:36,2026-08-20 17:47,2026-08-20 17:47,94.0,17.240439814814813,49.7,49.7,17.13047453703704,17.13047453703704,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/support-trap.mp4,illustrations/support-trap-real-vs-missing.jpg,index,,2026-08-21 21:38,none,2026-08-07 10:42,90.0,15.344375,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/tokens.mp4,illustrations/tokens-3-cat.jpg,index+plan,scripts/video/paths/tokens-3-cat-highlights.json,2026-08-21 22:36,2026-08-21 13:22,2026-08-21 13:22,142.5,13.706712962962962,147.93333333333334,147.93333333333334,12.877274305555556,12.877274305555556,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/training-bias.mp4,illustrations/training-bias-mechanisms.jpg,index,,2026-08-21 21:38,none,2026-08-16 11:56,85.0,14.964212962962963,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/training-bias.mp4,illustrations/training-bias-questions.jpg,index,,2026-08-21 22:36,none,2026-08-16 11:56,85.0,15.55076388888889,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/training.mp4,illustrations/training-loop.jpg,index+plan,scripts/video/paths/training-loop-highlights.json,2026-08-21 22:36,2026-08-21 13:22,2026-08-21 13:22,13.5,8.292916666666667,14.3,16.3,8.676105324074074,8.74474537037037,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/transformer.mp4,illustrations/transformer-1-before.jpg,index,,2026-08-21 14:01,none,2026-08-05 15:46,73.99097573518654,16.088055555555556,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/transformer.mp4,illustrations/transformer-2-now.jpg,index,,2026-08-21 14:01,none,2026-08-05 15:46,103.4873782242136,64.72886574074074,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;CURRENT_BOARD_NOT_VISUALLY_FOUND
videos/vector-space.mp4,illustrations/vector-space-cities.jpg,index,,2026-08-21 22:36,none,2026-08-20 17:47,95.0,13.80037037037037,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/vector-space.mp4,illustrations/vector-space-taste-profile.jpg,index+plan,scripts/video/paths/vector-space-taste-profile-highlights.json,2026-08-21 22:36,2026-08-18 23:22,2026-08-20 17:47,95.5,11.617037037037036,66.23333333333333,73.1,13.758391203703704,14.11775462962963,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/what-is-ai.mp4,illustrations/what-is-ai-llm.jpg,index+plan,scripts/video/paths/what-is-ai-llm-highlights.json,2026-08-21 22:36,2026-08-17 23:30,2026-08-17 23:30,191.5,9.90988425925926,191.96666666666667,198.73333333333332,10.873541666666666,10.909496527777778,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/what-you-can-control.mp4,illustrations/what-you-can-control-hands.jpg,index+plan,scripts/video/paths/what-you-can-control-hands-highlights.json,2026-08-21 22:36,2026-08-17 23:30,2026-08-20 17:47,56.5,20.28,56.0,58.36666666666667,21.650925925925925,21.27833912037037,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/what-you-can-control.mp4,illustrations/what-you-can-control-three-moves.jpg,index+plan,scripts/video/paths/what-you-can-control-three-moves-highlights.json,2026-08-21 22:36,2026-08-18 23:22,2026-08-20 17:47,159.0,15.368032407407407,116.83333333333333,116.83333333333333,16.46609953703704,16.46609953703704,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/where-ai-works-best.mp4,illustrations/where-ai-works-best-1-transform.jpg,plan-only,scripts/video/paths/where-ai-works-best-1-highlights.json,2026-08-20 11:59,2026-08-20 11:59,2026-08-20 11:59,71.0,2.202476851851852,74.03333333333333,77.9,2.184357638888889,2.2297337962962964,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/where-ai-works-best.mp4,illustrations/where-ai-works-best-2-variation.jpg,plan-only,scripts/video/paths/where-ai-works-best-2-highlights.json,2026-08-20 11:59,2026-08-20 11:59,2026-08-20 11:59,92.5,2.225925925925926,92.6,94.3,2.1753125,2.222962962962963,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/where-ai-works-best.mp4,illustrations/where-ai-works-best-3-compression.jpg,plan-only,scripts/video/paths/where-ai-works-best-3-highlights.json,2026-08-20 11:59,2026-08-20 11:59,2026-08-20 11:59,106.5,2.2874305555555554,107.13333333333334,108.96666666666667,2.2461863425925928,2.306707175925926,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/where-ai-works-best.mp4,illustrations/where-ai-works-best-4-reasoning.jpg,plan-only,scripts/video/paths/where-ai-works-best-4-highlights.json,2026-08-20 11:59,2026-08-20 11:59,2026-08-20 11:59,123.0,2.2375462962962964,123.6,125.26666666666667,2.221099537037037,2.297175925925926,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/why-learn-ai.mp4,illustrations/why-learn-ai-thrive.jpg,index+plan,scripts/video/paths/why-learn-ai-thrive-highlights.json,2026-08-21 22:36,2026-08-18 23:22,2026-08-20 17:47,104.0,18.730787037037036,103.66666666666667,110.23333333333333,20.607175925925926,20.823605324074073,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/document-trap.mp4,lessons/document-trap-1-chunks.jpg,index,,2026-08-21 22:36,none,2026-08-16 11:56,195.0,18.97425925925926,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/document-trap.mp4,lessons/document-trap-2-moves.jpg,index,,2026-08-21 21:38,none,2026-08-16 11:56,118.0,15.410185185185185,,,,,MISSING_HIGHLIGHT_PLAN;BOARD_NEWER_THAN_VIDEO;VISUAL_MATCH_WEAK
videos/opener-work.mp4,lessons/opener-work-1-refrain.jpg,plan-only,scripts/video/paths/opener-work-creed-highlights.json,2026-08-18 17:54,2026-08-17 23:30,2026-08-20 17:47,7.0,3.437962962962963,9.533333333333333,9.533333333333333,2.5014583333333333,2.5014583333333333,BOARD_NEWER_THAN_PLAN;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/welcome.mp4,lessons/welcome-2-how-to-take-course-page.jpg,index,,2026-08-20 17:47,none,2026-08-21 13:46,18.5,2.10037037037037,,,,,MISSING_HIGHLIGHT_PLAN
videos/welcome.mp4,lessons/welcome-2-your-path.jpg,index+plan,scripts/video/paths/welcome-course-path-highlights.json,2026-08-21 22:36,2026-08-18 23:22,2026-08-21 13:46,93.0,17.167430555555555,76.96666666666667,82.5,34.504693287037036,35.31828703703704,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;PLAN_RENDER_DIFFERS_FROM_VIDEO;VISUAL_MATCH_WEAK;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/why-learn-ai.mp4,lessons/why-learn-ai-1-everyday.jpg,plan-only,scripts/video/paths/why-learn-ai-everyday-highlights.json,2026-07-30 05:36,2026-08-17 23:30,2026-08-20 17:47,40.0,1.958888888888889,43.766666666666666,51.333333333333336,1.8355266203703704,1.8551967592592593,COURSE_NATIVE_HIGHLIGHT_PLAN
