video,board,board_source,plan,board_changed,plan_changed,video_changed,best_seconds,best_mad,whole_seconds,highlight_seconds,whole_render_mad,highlight_render_mad,findings
videos/document-trap.mp4,lessons/document-trap-2-moves.jpg,index+plan,scripts/video/paths/document-trap-moves-highlights.json,2026-08-24 15:56,2026-08-22 14:42,2026-08-24 15:56,201.5,2.1946296296296297,201.8,203.6,2.1089699074074075,2.2128993055555557,BOARD_NEWER_THAN_PLAN;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/how-an-llm-works.mp4,lessons/how-an-llm-works-1-map.jpg,plan-only,scripts/video/paths/how-an-llm-works-map-numbered-highlights.json,2026-08-23 12:57,2026-08-23 12:57,2026-08-23 12:57,31.5,2.136875,42.86666666666667,32.666666666666664,1.8908738425925926,1.89265625,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/how-an-llm-works.mp4,lessons/how-an-llm-works-3-patterns.jpg,plan-only,scripts/video/paths/how-an-llm-works-patterns-highlights.json,2026-07-27 16:07,2026-08-23 12:57,2026-08-23 12:57,89.0,2.6241203703703704,100.3,90.13333333333334,1.8811111111111112,1.9705902777777777,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/learn-with-ai.mp4,lessons/learn-with-ai-2-feed-in.jpg,plan-only,scripts/video/paths/learn-with-ai-feed-in-highlights.json,2026-07-28 02:27,2026-08-23 14:42,2026-08-23 14:42,101.0,2.2783101851851852,81.56666666666666,81.56666666666666,26.19711226851852,26.19711226851852,PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/learn-with-ai.mp4,lessons/learn-with-ai-3-habits.jpg,plan-only,scripts/video/paths/learn-with-ai-habits-highlights.json,2026-08-23 14:42,2026-08-23 14:42,2026-08-23 14:42,111.0,2.0428935185185186,112.23333333333333,119.6,4.564490740740741,20.27221064814815,PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/one-more-thing.mp4,lessons/one-more-thing-1-draws.jpg,plan-only,scripts/video/paths/one-more-thing-draws-highlights.json,2026-07-25 12:53,2026-08-24 15:56,2026-08-24 15:56,87.98840873551107,1.946875,89.28823750092202,93.85430265121181,1.8394155092592592,1.8891493055555555,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/one-more-thing.mp4,lessons/one-more-thing-2-two-sides.jpg,plan-only,scripts/video/paths/one-more-thing-two-sides-highlights.json,2026-08-24 15:56,2026-08-24 15:56,2026-08-24 15:56,125.4834692762118,1.9118055555555555,130.5827975097471,139.94823040924658,1.810920138888889,27.444369212962965,PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/one-more-thing.mp4,lessons/one-more-thing-3-bill.jpg,plan-only,scripts/video/paths/one-more-thing-bill-highlights.json,2026-08-24 15:56,2026-08-24 15:56,2026-08-24 15:56,196.47411723327187,2.096388888888889,209.17244440305586,223.20392928095364,3.806979166666667,5.563831018518519,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/opener-avoid.mp4,lessons/opener-avoid-1-traps.jpg,plan-only,scripts/video/paths/opener-avoid-creed-highlights.json,2026-08-24 15:56,2026-08-24 15:56,2026-08-24 15:56,46.991198325842696,1.4577083333333334,48.42426323932584,51.223738884269665,1.483275462962963,1.46203125,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/opener-understand.mp4,lessons/opener-understand-1-kind.jpg,plan-only,scripts/video/paths/opener-understand-kind-highlights.json,2026-08-23 21:05,2026-08-23 21:05,2026-08-23 21:05,0.0,1.838912037037037,15.533333333333333,2.7666666666666666,1.2779571759259258,1.3094444444444444,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/opener-work.mp4,lessons/opener-work-1-refrain.jpg,plan-only,scripts/video/paths/opener-work-creed-highlights.json,2026-08-18 17:54,2026-08-17 23:30,2026-08-23 14:42,7.0,3.435925925925926,9.533333333333333,9.533333333333333,2.50859375,2.50859375,BOARD_NEWER_THAN_PLAN;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/vector-space.mp4,lessons/vector-space-neighborhoods.jpg,plan-only,scripts/video/paths/vector-space-neighborhoods-highlights.json,2026-08-23 22:04,2026-08-23 22:04,2026-08-24 15:56,90.5,1.9077546296296297,93.03333333333333,103.13333333333334,3.8179166666666666,12.124143518518519,PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/welcome.mp4,lessons/welcome-2-how-to-take-course-page.jpg,index+plan,scripts/video/paths/welcome-how-to-take-course-highlights.json,2026-08-29 21:50,2026-08-23 12:57,2026-08-23 12:57,18.5,2.73224537037037,19.666666666666668,22.9,2.915798611111111,2.948767361111111,BOARD_NEWER_THAN_VIDEO;BOARD_NEWER_THAN_PLAN;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/welcome.mp4,lessons/welcome-2-your-path.jpg,index+plan,scripts/video/paths/welcome-course-path-highlights.json,2026-08-21 22:36,2026-08-22 17:49,2026-08-23 12:57,93.0,2.377986111111111,95.76666666666667,101.06666666666666,2.3655497685185187,2.411539351851852,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/what-is-ai.mp4,lessons/what-is-ai-1-types.jpg,plan-only,scripts/video/paths/what-is-ai-types-highlights.json,2026-07-24 12:25,2026-08-23 12:57,2026-08-23 12:57,40.5,2.87712962962963,38.43333333333333,38.43333333333333,1.9877546296296296,1.9877546296296296,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/what-is-ai.mp4,lessons/what-is-ai-2-movie-task.jpg,plan-only,scripts/video/paths/what-is-ai-movie-highlights.json,2026-07-24 12:25,2026-08-23 12:57,2026-08-23 12:57,99.5,3.3893287037037036,102.4,102.4,1.9805150462962964,1.9805150462962964,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/what-you-can-control.mp4,lessons/what-you-can-control-3-close.png,plan-only,scripts/video/paths/what-you-can-control-close-highlights.json,2026-08-23 12:57,2026-08-23 12:57,2026-08-23 12:57,162.9682261208577,1.6256018518518518,163.30149447693307,172.73298895386614,1.6101967592592592,,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/why-learn-ai.mp4,lessons/why-learn-ai-1-everyday.jpg,plan-only,scripts/video/paths/why-learn-ai-everyday-highlights.json,2026-07-30 05:36,2026-08-22 17:49,2026-08-23 12:57,40.0,1.9485416666666666,43.766666666666666,48.166666666666664,5.54599537037037,18.908217592592592,PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
videos/does-ai-think.mp4,scripts/video/assets/does-ai-think-compare-clean.png,plan-only,scripts/video/paths/does-ai-think-comparison-rows-highlights.json,2026-08-23 12:57,2026-08-23 12:57,2026-08-23 12:57,172.0,1.6611111111111112,127.66666666666667,136.4,1.5968518518518517,1.6255439814814814,COURSE_NATIVE_HIGHLIGHT_PLAN
videos/vector-space.mp4,video-audit/review-31/assets/vector-space-map-16x9.jpg,plan-only,scripts/video/paths/vector-space-map-highlights.json,2026-08-22 14:42,2026-08-24 15:56,2026-08-24 15:56,130.0,2.227962962962963,130.63333333333333,137.13333333333333,14.084618055555556,54.325578703703705,PLAN_RENDER_DIFFERS_FROM_VIDEO;COURSE_NATIVE_HIGHLIGHT_PLAN
